OPR_DATE,HOUR_ENDING,time_of_day,season,agg_hour,NG_COL_CAL,NG_NG_CAL,NG_NUC_CAL,NG_OIL_CAL,NG_WAT_CAL,NG_SUN_CAL,NG_WND_CAL,NG_OTH_CAL,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
6/30/2020,20,dusk,summer,4363,840,13113,2264,89,1794,3445,2658,867,32229,15984,13468,2472,31549,15744,13055,2454,3,3,39
6/30/2020,21,dusk,summer,4364,1028,14015,2259,89,1809,232,2493,866,31487,15425,13257,2499,31042,15216,13007,2528,3,3,36
6/30/2020,22,night,summer,4365,808,14130,2256,88,1895,-30,2455,852,30167,14731,12729,2407,30019,14666,12614,2461,3,3,32
6/30/2020,23,night,summer,4366,578,12355,2254,89,1575,-29,2587,842,27929,13554,11844,2237,27748,13503,11692,2284,3,3,25
6/30/2020,24,night,summer,4367,561,10185,2256,89,1293,-29,2583,835,25699,12423,10925,2067,25403,12339,10713,2088,3,3,22
7/1/2020,1,night,summer,4368,567,7893,2257,88,787,-28,2797,829,24087,11634,10215,1964,23915,11389,10306,1944,3,3,21
7/1/2020,2,night,summer,4369,565,6392,2259,89,671,-29,3057,794,22935,11048,9736,1880,22623,10761,9737,1851,3,3,19
7/1/2020,3,night,summer,4370,564,5618,2261,89,615,-28,2832,785,22190,10652,9438,1831,21807,10357,9386,1792,3,3,21
7/1/2020,4,night,summer,4371,564,5357,2262,89,625,-28,2262,788,21867,10472,9312,1813,21396,10138,9229,1766,3,3,20
7/1/2020,5,night,summer,4372,566,5225,2263,89,594,-33,2165,783,22101,10542,9447,1839,21549,10184,9318,1780,3,3,22
7/1/2020,6,night,summer,4373,568,5167,2264,89,590,-34,1891,798,22860,10865,9803,1918,22384,10526,9716,1869,3,3,25
7/1/2020,7,night,summer,4374,568,6001,2263,89,713,335,1695,824,23639,11193,10167,2016,23182,10928,10047,1940,3,3,28
7/1/2020,8,morning,summer,4375,568,5621,2262,90,810,4354,1495,835,24413,11451,10582,2132,24076,11303,10483,2018,3,3,21
7/1/2020,9,morning,summer,4376,570,4611,2261,89,757,8969,1102,792,24913,11499,10984,2187,24362,11271,10771,2051,3,3,15
7/1/2020,10,morning,summer,4377,568,4380,2258,89,772,11020,846,750,25115,11452,11283,2133,24327,11101,10949,2005,3,3,15
7/1/2020,11,day,summer,4378,567,4645,2257,89,708,11968,567,755,25225,11555,11405,2010,24408,11072,11173,1886,3,3,14
7/1/2020,12,day,summer,4379,566,4635,2259,89,717,12556,293,759,25447,11797,11468,1920,24731,11195,11481,1772,3,3,16
7/1/2020,13,day,summer,4380,590,4989,2259,90,805,12803,398,774,25891,12143,11575,1901,25296,11435,11849,1721,3,3,18
7/1/2020,14,day,summer,4381,912,4893,2256,89,822,12790,1162,785,26706,12723,11785,1908,26354,11958,12378,1722,3,3,20
7/1/2020,15,day,summer,4382,943,5796,2259,89,961,12646,1345,791,27760,13395,12132,1936,27566,12545,12943,1776,3,3,22
7/1/2020,16,day,summer,4383,1021,6693,2260,89,1031,12413,1784,1828,29107,14126,12687,1992,28985,13322,13470,1883,3,3,23
7/1/2020,17,day,summer,4384,1043,7637,2264,89,1269,11786,2271,864,30547,14919,13208,2116,30417,14027,14032,2046,3,3,23
7/1/2020,18,day,summer,4385,1050,8943,2268,89,1488,10674,2613,848,31793,15611,13581,2297,31691,14880,14213,2271,3,3,25
7/1/2020,19,dusk,summer,4386,1050,10421,2265,89,1642,8213,2808,857,32285,15964,13594,2425,32188,15353,14086,2387,3,3,30
7/1/2020,20,dusk,summer,4387,1052,13537,2258,89,1745,3285,2649,853,31870,15757,13338,2478,31811,15331,13688,2449,3,3,36
7/1/2020,21,dusk,summer,4388,1201,14492,2258,89,1775,196,2588,857,31159,15181,13187,2500,31150,14853,13470,2519,3,3,34
7/1/2020,22,night,summer,4389,894,13881,2259,89,1743,-11,2619,864,29826,14428,12696,2414,30118,14309,13045,2458,3,3,28
7/1/2020,23,night,summer,4390,751,12635,2260,89,1608,-11,2538,859,27586,13269,11805,2236,27902,13169,12155,2279,3,3,25
7/1/2020,24,night,summer,4391,574,10488,2260,89,1005,-11,2579,847,25469,12208,10920,2073,25506,11971,11168,2086,3,3,22
7/2/2020,1,night,summer,4392,565,8214,2258,90,724,-10,2959,835,23922,11446,10244,1969,24418,11696,10445,1997,3,3,21
7/2/2020,2,night,summer,4393,564,7259,2258,89,682,-12,2775,835,22867,10994,9738,1875,23127,11066,9872,1909,3,3,20
7/2/2020,3,night,summer,4394,562,6818,2260,90,656,-24,2568,799,22299,10806,9422,1808,22323,10686,9514,1845,3,3,19
7/2/2020,4,night,summer,4395,562,6267,2261,89,659,-24,2485,784,22008,10656,9302,1785,21895,10473,9335,1811,3,3,19
7/2/2020,5,night,summer,4396,562,5816,2262,89,656,-27,2322,756,22281,10763,9437,1812,22069,10540,9432,1819,3,3,21
7/2/2020,6,night,summer,4397,636,5824,2261,90,661,-27,2123,791,23049,11117,9775,1884,22994,10939,9863,1908,3,3,22
7/2/2020,7,night,summer,4398,565,6365,2258,90,741,349,1841,817,23848,11471,10138,1967,23880,11334,10294,1979,3,3,25
7/2/2020,8,morning,summer,4399,594,6162,2261,89,804,4427,1610,823,24678,11802,10541,2070,24644,11626,10702,2058,3,3,19
7/2/2020,9,morning,summer,4400,648,5130,2256,90,756,8836,1234,781,25107,11979,10755,2107,24874,11534,10990,2079,3,3,14
7/2/2020,10,morning,summer,4401,594,4895,2257,89,737,11058,982,750,24910,11767,10887,1986,24766,11331,11174,1985,3,3,15
7/2/2020,11,day,summer,4402,575,4954,2255,89,697,11936,787,749,24683,11668,10947,1791,24679,11204,11354,1841,3,3,14
7/2/2020,12,day,summer,4403,566,4813,2256,89,707,12390,972,748,24888,11734,11189,1682,24919,11261,11627,1745,3,3,15
7/2/2020,13,day,summer,4404,620,4944,2257,89,773,12366,1154,766,25558,11917,11667,1682,25498,11466,12006,1733,3,3,16
7/2/2020,14,day,summer,4405,927,5467,2255,90,844,12580,1189,771,26611,12281,12294,1738,26530,11897,12570,1765,3,3,18
7/2/2020,15,day,summer,4406,948,6236,2257,89,869,12528,1747,780,27687,12583,12964,1838,27790,12446,13205,1838,3,3,20
7/2/2020,16,day,summer,4407,1058,6517,2258,89,988,12302,2305,790,28956,13062,13612,1978,29307,13184,13867,1951,3,3,20
7/2/2020,17,day,summer,4408,1117,7715,2262,88,1270,11631,2425,829,30213,13604,14140,2164,30670,13899,14361,2102,3,3,22
7/2/2020,18,day,summer,4409,1108,8363,2253,89,1358,10691,2849,829,31392,14281,14419,2387,31909,14713,14556,2322,3,3,23
7/2/2020,19,dusk,summer,4410,1091,9933,2257,89,1567,8382,2859,853,31907,14762,14305,2537,32373,15203,14412,2441,3,3,28
7/2/2020,20,dusk,summer,4411,1076,12311,2260,89,1699,3396,3029,861,31459,14710,13877,2575,31907,15183,13916,2498,3,3,35
7/2/2020,21,dusk,summer,4412,1074,13379,2254,89,1784,188,3038,864,30694,14354,13495,2554,31360,14853,13634,2562,3,3,35
7/2/2020,22,night,summer,4413,851,12980,2253,89,1702,-28,2997,875,29420,13797,12871,2465,30384,14408,13201,2469,3,3,31
7/2/2020,23,night,summer,4414,734,11909,2257,89,1534,-27,3005,860,27304,12805,11939,2282,28274,13322,12336,2315,3,3,26
7/2/2020,24,night,summer,4415,579,9897,2260,90,866,-28,3070,846,25221,11867,10983,2099,25889,12132,11331,2134,3,3,24
7/3/2020,1,night,summer,4416,558,8125,2259,89,681,-25,3158,840,23665,11213,10214,1974,24298,11349,10666,2021,3,2,20
7/3/2020,2,night,summer,4417,556,7127,2260,89,729,-26,2859,836,22605,10834,9645,1868,22904,10729,10007,1910,3,2,21
7/3/2020,3,night,summer,4418,559,6591,2262,89,702,-26,2639,837,21864,10573,9242,1792,21962,10345,9520,1835,3,2,20
7/3/2020,4,night,summer,4419,557,5715,2263,90,680,-27,2545,828,21406,10389,9008,1750,21338,10063,9223,1789,3,2,20
7/3/2020,5,night,summer,4420,558,5975,2262,89,677,-30,2148,815,21364,10408,8944,1749,21150,10004,9107,1774,3,2,20
7/3/2020,6,night,summer,4421,558,5896,2262,89,678,-30,1856,842,21609,10631,8949,1765,21238,10112,9077,1779,3,2,21
7/3/2020,7,night,summer,4422,558,5862,2260,89,767,319,1662,842,21912,10940,8952,1756,20979,10063,8900,1742,3,2,20
7/3/2020,8,morning,summer,4423,558,5037,2259,89,847,4330,1319,837,22254,11126,9139,1730,20994,10019,8982,1729,3,2,16
7/3/2020,9,morning,summer,4424,557,4137,2257,89,770,8845,1083,791,22356,11015,9385,1695,21120,9957,9211,1705,3,2,9
7/3/2020,10,morning,summer,4425,557,3729,2263,88,746,11012,969,748,22470,10823,9715,1665,21205,9806,9518,1635,3,2,7
7/3/2020,11,day,summer,4426,556,3690,2259,89,734,11753,1051,745,22811,10715,10181,1639,21482,9724,9938,1570,3,2,7
7/3/2020,12,day,summer,4427,557,4005,2255,88,752,12424,902,756,23408,10696,10782,1648,22057,9799,10433,1569,3,2,11
7/3/2020,13,day,summer,4428,578,4019,2260,88,771,12350,1007,767,24056,10570,11517,1680,22935,10003,11074,1595,3,2,13
7/3/2020,14,day,summer,4429,766,4743,2257,89,819,12400,1182,775,25257,10761,12428,1774,24138,10388,11818,1647,3,2,16
7/3/2020,15,day,summer,4430,793,5590,2254,89,862,12318,1379,794,26892,11290,13387,1917,25553,10968,12566,1727,3,2,18
7/3/2020,16,day,summer,4431,901,6427,2255,89,950,12023,1777,797,28766,12064,14291,2105,27174,11691,13306,1878,3,2,20
7/3/2020,17,day,summer,4432,901,7820,2256,88,1177,11455,2070,833,30641,12968,15037,2325,28674,12507,13804,2059,3,2,22
7/3/2020,18,day,summer,4433,904,10234,2259,88,1138,10585,2189,836,32264,13890,15493,2569,30129,13397,14124,2303,3,2,24
7/3/2020,19,dusk,summer,4434,903,12230,2258,88,1467,8341,2371,832,32986,14591,15382,2703,30691,14027,13916,2447,3,2,29
7/3/2020,20,dusk,summer,4435,926,14447,2260,88,1640,3472,2810,837,32534,14706,14830,2695,30146,14073,13263,2517,3,2,38
7/3/2020,21,dusk,summer,4436,1162,14832,2259,89,1840,174,3052,854,31622,14409,14266,2656,29390,13665,12902,2540,3,2,35
7/3/2020,22,night,summer,4437,855,14516,2255,88,1602,-31,3437,881,30335,13914,13558,2581,28382,13178,12476,2447,3,2,29
7/3/2020,23,night,summer,4438,643,13748,2258,89,1517,-29,3427,872,28145,12967,12491,2405,27236,12609,12011,2343,3,2,24
7/3/2020,24,night,summer,4439,560,11251,2260,89,851,-31,3468,869,25999,12057,11472,2201,25530,11837,11226,2198,3,2,22
7/4/2020,1,night,summer,4440,558,8733,2259,89,773,-30,3392,850,24329,11362,10626,2078,24722,11658,10716,2080,3,2,21
7/4/2020,2,night,summer,4441,556,7131,2259,89,900,-28,3360,831,22930,10765,9948,1957,23201,10924,10046,1970,3,2,20
7/4/2020,3,night,summer,4442,558,5382,2259,89,890,-29,3331,819,21925,10349,9452,1869,22069,10381,9542,1887,3,2,19
7/4/2020,4,night,summer,4443,557,4525,2260,89,886,-28,2911,784,21304,10087,9139,1824,21337,10047,9220,1809,3,2,18
7/4/2020,5,night,summer,4444,558,4549,2260,89,891,-30,2662,808,21005,9997,8951,1801,20865,9727,9087,1784,3,2,19
7/4/2020,6,night,summer,4445,558,4099,2260,89,869,-34,2398,794,20852,10002,8800,1790,20980,9790,9134,1789,3,2,19
7/4/2020,7,night,summer,4446,571,3632,2260,89,900,301,2401,802,20706,10026,8666,1757,20910,9823,9046,1771,3,2,16
7/4/2020,8,morning,summer,4447,695,3508,2262,89,923,4360,1911,778,20926,10104,8813,1753,21241,10012,9204,1758,3,2,8
7/4/2020,9,morning,summer,4448,708,3194,2261,88,577,8679,1700,740,21101,9996,9135,1711,21755,10226,9516,1746,3,2,5
7/4/2020,10,morning,summer,4449,710,3118,2262,89,540,10954,1477,728,21576,10000,9669,1643,22178,10345,9894,1669,3,2,5
7/4/2020,11,day,summer,4450,704,3254,2262,88,550,11977,1278,730,22461,10125,10402,1659,22864,10528,10428,1632,3,2,7
7/4/2020,12,day,summer,4451,703,3595,2260,89,574,12419,1056,750,23615,10288,11334,1707,23619,10724,10972,1642,3,2,11
7/4/2020,13,day,summer,4452,704,3542,2260,89,601,12627,949,795,25141,10764,12304,1778,24754,11093,11690,1681,3,2,14
7/4/2020,14,day,summer,4453,716,3874,2258,89,674,12644,1143,822,26847,11447,13232,1866,26125,11628,12472,1727,3,2,17
7/4/2020,15,day,summer,4454,722,5453,2257,88,895,12560,1724,856,28568,12253,14027,1979,27624,12264,13242,1816,3,2,19
7/4/2020,16,day,summer,4455,817,6702,2254,88,775,12144,2547,863,30265,13124,14697,2131,29342,13009,14064,1964,3,2,20
7/4/2020,17,day,summer,4456,885,7682,2255,88,965,11611,3044,844,31813,14020,15160,2315,30905,13886,14582,2129,3,2,20
7/4/2020,18,day,summer,4457,905,9448,2257,89,1047,10586,3321,834,33145,14901,15370,2553,32372,14826,14910,2325,3,2,21
7/4/2020,19,dusk,summer,4458,907,11617,2258,88,1355,8294,3865,850,33535,15456,15070,2691,32885,15356,14727,2496,3,2,25
7/4/2020,20,dusk,summer,4459,905,14463,2259,88,1613,3469,3905,856,32692,15314,14381,2688,32331,15382,14034,2616,3,2,34
7/4/2020,21,dusk,summer,4460,905,14893,2262,88,1753,171,4092,847,31392,14689,13759,2641,31500,15057,13579,2573,3,2,33
7/4/2020,22,night,summer,4461,904,13499,2261,89,1720,-28,4252,836,29966,13994,13110,2567,30527,14637,13108,2493,3,2,27
7/4/2020,23,night,summer,4462,886,11801,2262,89,1801,-28,4254,824,28171,13127,12348,2408,28659,13782,12252,2344,3,2,22
7/4/2020,24,night,summer,4463,601,9934,2259,88,1651,-28,4353,820,26196,12237,11460,2225,26510,12759,11311,2164,3,2,19
7/5/2020,1,night,summer,4464,557,8233,2257,88,1419,-27,4315,812,24448,11472,10617,2093,25277,11864,10993,2149,3,2,21
7/5/2020,2,night,summer,4465,556,6447,2253,89,1015,-28,4416,820,23015,10823,9956,1970,23699,11178,10229,2024,3,2,20
7/5/2020,3,night,summer,4466,554,5532,2253,89,875,-27,4395,808,21877,10310,9437,1869,22549,10675,9681,1929,3,2,18
7/5/2020,4,night,summer,4467,555,4889,2254,89,900,-29,4087,775,21127,9986,9076,1806,21827,10386,9311,1868,3,2,18
7/5/2020,5,night,summer,4468,557,4345,2252,89,929,-32,3939,749,20726,9833,8854,1778,21344,10199,9049,1833,3,2,18
7/5/2020,6,night,summer,4469,559,4143,2251,89,851,-34,3599,750,20529,9843,8668,1758,21169,10157,8911,1833,3,2,19
7/5/2020,7,night,summer,4470,566,4317,2252,89,921,278,3575,762,20514,10050,8484,1720,20736,10031,8667,1772,3,2,15
7/5/2020,8,morning,summer,4471,709,3945,2254,88,965,4385,3121,757,20570,10048,8563,1701,20833,10010,8805,1755,3,2,5
7/5/2020,9,morning,summer,4472,708,3392,2252,88,601,8767,2810,734,20771,9971,8843,1696,21376,10132,9250,1729,3,2,1
7/5/2020,10,morning,summer,4473,706,3399,2253,89,556,10933,2592,729,21405,10018,9423,1695,22038,10146,9955,1668,3,2,3
7/5/2020,11,day,summer,4474,706,3421,2251,88,642,11805,2011,731,22563,10218,10291,1776,22897,10304,10625,1687,3,2,5
7/5/2020,12,day,summer,4475,704,3479,2252,89,554,12379,1581,733,23970,10386,11408,1888,24117,10587,11477,1767,3,2,11
7/5/2020,13,day,summer,4476,730,4241,2253,88,613,12597,1347,766,25794,10824,12677,1995,25523,11017,12346,1863,3,2,14
7/5/2020,14,day,summer,4477,750,4705,2256,89,840,12626,1533,805,27866,11525,13927,2108,27347,11609,13456,1981,3,2,18
7/5/2020,15,day,summer,4478,812,6540,2255,88,1085,12488,1946,806,29970,12393,15030,2234,29335,12351,14550,2128,3,2,20
7/5/2020,16,day,summer,4479,1089,8424,2256,88,1075,12200,2548,839,31994,13358,15920,2399,31177,13165,15398,2300,3,2,23
7/5/2020,17,day,summer,4480,1171,10991,2258,88,1104,11586,3133,848,33899,14386,16568,2625,33177,14096,16277,2484,3,2,26
7/5/2020,18,day,summer,4481,1177,13380,2261,88,1111,10566,3659,846,35354,15233,16913,2884,34807,15088,16702,2693,3,2,24
7/5/2020,19,dusk,summer,4482,1177,14961,2264,88,1296,8244,4003,827,35774,15702,16726,3024,35727,15785,16790,2831,3,2,31
7/5/2020,20,dusk,summer,4483,1176,16885,2263,89,1655,3349,4194,836,34873,15541,16027,2991,35394,15937,16241,2901,3,2,42
7/5/2020,21,dusk,summer,4484,1177,17333,2264,89,2253,209,4518,830,33417,14921,15275,2917,34362,15534,15685,2840,3,2,37
7/5/2020,22,night,summer,4485,1018,16697,2264,89,2103,-14,4872,818,31504,14109,14337,2765,33117,15044,15057,2725,3,2,30
7/5/2020,23,night,summer,4486,822,14738,2268,86,1692,-29,4976,825,28694,12859,13040,2509,30318,13791,13722,2511,3,2,23
7/5/2020,24,night,summer,4487,566,11756,2268,88,1223,-29,5071,837,26142,11773,11815,2276,27308,12402,12344,2281,3,2,23
7/6/2020,1,night,summer,4488,554,8703,2265,89,1032,-29,5062,832,24250,11006,10839,2134,24774,11007,11321,2175,3,2,21
7/6/2020,2,night,summer,4489,555,7344,2266,89,778,-27,4924,836,22847,10442,10140,2002,23205,10361,10511,2060,3,2,20
7/6/2020,3,night,summer,4490,555,5837,2265,88,676,-27,4846,832,21994,10144,9673,1918,22217,9952,10020,1976,3,2,19
7/6/2020,4,night,summer,4491,555,6217,2267,89,677,-27,4385,785,21822,10230,9454,1880,21737,9746,9788,1937,3,2,19
7/6/2020,5,night,summer,4492,558,5672,2265,89,848,-32,4123,758,22038,10346,9536,1896,21862,9843,9794,1955,3,2,19
7/6/2020,6,night,summer,4493,558,5926,2266,89,857,-35,3888,764,22795,10716,9851,1965,22659,10241,10100,2048,3,2,21
7/6/2020,7,night,summer,4494,558,6498,2267,89,1003,265,3771,802,23745,11224,10240,2017,23714,10676,10624,2140,3,2,21
7/6/2020,8,morning,summer,4495,559,6589,2267,89,935,4308,3240,830,24893,11747,10821,2062,24933,11152,11311,2198,3,2,18
7/6/2020,9,morning,summer,4496,557,6735,2267,89,739,9026,2845,779,25603,11833,11450,2055,25709,11263,11957,2213,3,2,15
7/6/2020,10,morning,summer,4497,555,6690,2268,89,663,10983,2360,757,26298,11762,12200,2058,26309,11243,12648,2138,3,2,17
7/6/2020,11,day,summer,4498,556,7350,2269,89,653,11891,2100,750,27169,11682,13096,2098,27090,11197,13460,2147,3,2,18
7/6/2020,12,day,summer,4499,555,7546,2270,89,674,12417,1748,782,28454,11837,14140,2175,28078,11288,14307,2188,3,2,20
7/6/2020,13,day,summer,4500,555,9094,2267,89,793,12638,2088,824,29981,12115,15257,2298,29472,11591,15315,2264,3,2,22
7/6/2020,14,day,summer,4501,556,11756,2270,89,794,12634,2500,831,31546,12448,16346,2434,31381,12099,16594,2380,3,2,22
7/6/2020,15,day,summer,4502,563,12372,2269,89,822,12537,3256,814,33228,13039,17280,2587,33250,12745,17634,2557,3,2,23
7/6/2020,16,day,summer,4503,671,13522,2270,89,955,12243,3748,820,34843,13733,18023,2762,34987,13581,18372,2717,3,2,24
7/6/2020,17,day,summer,4504,886,14192,2270,89,1116,11640,4308,827,36207,14461,18496,2922,36349,14277,18860,2891,3,2,22
7/6/2020,18,day,summer,4505,958,15484,2271,89,1116,10599,4703,846,37157,15140,18587,3102,37307,15042,18887,3057,3,2,25
7/6/2020,19,dusk,summer,4506,1035,17456,2272,89,1337,8333,4848,855,37077,15478,18101,3173,37394,15480,18495,3101,3,2,26
7/6/2020,20,dusk,summer,4507,1039,19501,2275,89,1571,3465,4579,858,35796,15286,17103,3089,36408,15389,17606,3104,3,2,40
7/6/2020,21,dusk,summer,4508,1135,20306,2276,89,1733,143,4685,852,34336,14771,16270,2985,34882,14843,16739,2994,3,2,34
7/6/2020,22,night,summer,4509,913,18348,2276,88,1464,-32,4647,797,32425,14080,15212,2831,33171,14260,15771,2840,3,2,28
7/6/2020,23,night,summer,4510,675,15670,2274,89,1142,-31,4513,787,29665,12971,13814,2588,30479,13124,14475,2588,3,2,23
7/6/2020,24,night,summer,4511,574,12882,2274,89,1078,-31,4711,805,27111,11994,12486,2343,27626,11928,13070,2349,3,2,22
7/7/2020,1,night,summer,4512,559,10100,2272,89,935,-30,4500,796,25234,11294,11451,2205,25389,11263,11593,2257,3,3,21
7/7/2020,2,night,summer,4513,555,8119,2274,89,896,-29,4083,772,23831,10763,10707,2088,24006,10693,10915,2128,3,3,21
7/7/2020,3,night,summer,4514,555,7119,2273,89,797,-28,4144,771,22890,10391,10210,2020,23010,10345,10372,2029,3,3,19
7/7/2020,4,night,summer,4515,556,6780,2274,89,707,-29,3901,753,22439,10253,9949,1978,22481,10165,10081,1971,3,3,19
7/7/2020,5,night,summer,4516,555,6391,2272,89,703,-32,3948,747,22565,10348,9961,1996,22622,10274,10101,1980,3,3,19
7/7/2020,6,night,summer,4517,558,6588,2272,89,716,-34,3628,726,23241,10671,10251,2057,23439,10670,10433,2067,3,3,22
7/7/2020,7,night,summer,4518,559,6830,2273,88,890,269,3194,745,24037,11031,10602,2138,24322,11105,10783,2162,3,3,22
7/7/2020,8,morning,summer,4519,566,6639,2273,89,943,4283,2812,769,24845,11305,11080,2188,25275,11472,11332,2201,3,3,18
7/7/2020,9,morning,summer,4520,556,6550,2273,89,707,8884,2559,735,25474,11485,11579,2132,25810,11449,11890,2198,3,3,11
7/7/2020,10,morning,summer,4521,558,6683,2273,89,625,11022,2291,695,26072,11518,12175,2095,26132,11275,12474,2103,3,3,12
7/7/2020,11,day,summer,4522,557,6836,2273,89,691,11921,2148,704,26636,11274,12955,2116,26730,11191,13161,2092,3,3,13
7/7/2020,12,day,summer,4523,557,6986,2275,89,795,12420,2027,729,27639,11282,13890,2174,27662,11283,13942,2146,3,3,17
7/7/2020,13,day,summer,4524,564,7695,2274,89,789,12554,1994,727,28876,11491,14864,2227,28885,11487,14878,2221,3,3,20
7/7/2020,14,day,summer,4525,686,10125,2274,89,774,12524,2404,739,30449,12019,15815,2316,30413,11997,15807,2304,3,3,22
7/7/2020,15,day,summer,4526,687,12001,2273,89,873,12386,2585,787,32019,12621,16687,2407,32012,12628,16677,2396,3,3,23
7/7/2020,16,day,summer,4527,685,13778,2272,89,1023,11980,2891,792,33722,13446,17385,2578,33539,13309,17403,2513,3,3,23
7/7/2020,17,day,summer,4528,694,15048,2276,88,1054,11404,3075,798,35032,14167,17814,2741,34889,14097,17832,2642,3,3,25
7/7/2020,18,day,summer,4529,793,15556,2277,89,1070,10573,3383,817,36148,15016,17884,2926,35915,14851,17901,2843,3,3,25
7/7/2020,19,dusk,summer,4530,812,17480,2273,90,1185,8255,3439,821,36269,15522,17440,2985,36245,15487,17490,2950,3,3,31
7/7/2020,20,dusk,summer,4531,930,19865,2274,90,1270,3433,3780,828,35253,15435,16562,2944,35486,15505,16691,2981,3,3,41
7/7/2020,21,dusk,summer,4532,1057,19684,2275,89,1523,228,3909,813,33957,15016,15765,2876,34353,15053,16110,2886,3,3,35
7/7/2020,22,night,summer,4533,865,18235,2276,89,1579,-6,3852,830,32348,14525,14805,2729,32908,14539,15321,2755,3,3,28
7/7/2020,23,night,summer,4534,683,15701,2274,89,1556,-11,3864,825,29702,13406,13502,2513,30234,13430,13998,2518,3,3,25
7/7/2020,24,night,summer,4535,568,12782,2274,89,1166,-12,3946,829,27227,12390,12283,2279,27576,12330,12676,2289,3,3,22
7/8/2020,1,night,summer,4536,559,10785,2276,88,935,-10,3735,803,25333,11615,11305,2144,25267,11320,11420,2240,4,3,21
7/8/2020,2,night,summer,4537,558,8811,2273,89,638,-8,4079,792,23845,10960,10596,2024,23733,10701,10647,2109,4,3,21
7/8/2020,3,night,summer,4538,558,7541,2272,89,574,-8,4096,757,22952,10620,10128,1940,22704,10268,10146,2017,4,3,20
7/8/2020,4,night,summer,4539,556,7039,2274,89,570,-8,4063,739,22527,10470,9884,1908,22147,10052,9868,1966,4,3,20
7/8/2020,5,night,summer,4540,555,6694,2271,90,559,-12,3719,737,22706,10586,9923,1932,22210,10129,9845,1975,4,3,20
